17,27MAR2013:00:09:51,43.70441700,-72.29093400,in[gile]
17,27MAR2013:00:18:27,,,in[gile]
17,27MAR2013:00:29:51,43.70436320,-72.29094760,in[gile]
17,27MAR2013:00:48:50,,,in[gile]
17,27MAR2013:00:49:51,43.70437680,-72.29095620,in[gile]
17,27MAR2013:01:09:51,43.70437240,-72.29095270,in[gile]
17,27MAR2013:01:18:56,,,in[gile]
17,27MAR2013:01:29:51,43.70440800,-72.29092100,in[gile]
17,27MAR2013:01:49:01,,,in[gile]
17,27MAR2013:01:49:51,43.70439280,-72.29094830,in[gile]
17,27MAR2013:02:09:51,43.70438950,-72.29094280,in[gile]
17,27MAR2013:02:19:42,,,in[gile]
17,27MAR2013:02:29:51,43.70437990,-72.29086950,in[gile]
17,27MAR2013:02:49:51,43.70438810,-72.29087120,in[gile]
17,27MAR2013:03:09:51,43.70441230,-72.29091680,in[gile]
17,27MAR2013:03:20:06,,,in[gile]
17,27MAR2013:03:29:51,43.70439940,-72.29090180,in[gile]
17,27MAR2013:03:49:51,43.70439650,-72.29091450,in[gile]
17,27MAR2013:03:51:06,,,in[gile]
17,27MAR2013:04:09:51,43.70435440,-72.29094390,in[gile]
17,27MAR2013:04:21:19,,,in[gile]
17,27MAR2013:04:29:51,43.70436740,-72.29096190,in[gile]
17,27MAR2013:04:49:51,43.70442150,-72.29091350,in[gile]
17,27MAR2013:04:52:06,,,in[gile]
17,27MAR2013:05:09:51,43.70438380,-72.29095240,in[gile]
17,27MAR2013:05:22:21,,,in[gile]
17,27MAR2013:05:29:51,43.70442740,-72.29094140,in[gile]
17,27MAR2013:05:49:51,43.70442630,-72.29094590,in[gile]
17,27MAR2013:05:53:06,,,in[gile]
17,27MAR2013:06:09:51,43.70434190,-72.29095230,in[gile]
17,27MAR2013:06:23:12,,,in[gile]
17,27MAR2013:06:29:51,43.70437270,-72.29094900,in[gile]
17,27MAR2013:06:49:51,43.70439650,-72.29091030,in[gile]
17,27MAR2013:06:53:22,,,in[gile]
17,27MAR2013:07:09:51,43.70435470,-72.29094870,in[gile]
17,27MAR2013:07:24:03,,,in[gile]
17,27MAR2013:07:29:51,43.70442920,-72.29095190,in[gile]
17,27MAR2013:07:49:51,43.70442920,-72.29095190,in[gile]
17,27MAR2013:07:54:24,,,in[gile]
17,27MAR2013:08:09:51,43.70436700,-72.29096520,in[gile]
17,27MAR2013:08:24:34,,,in[gile]
17,27MAR2013:08:29:51,43.70440430,-72.29094580,in[gile]
17,27MAR2013:08:49:51,43.70440430,-72.29094580,in[gile]
17,27MAR2013:08:55:06,,,in[gile]
17,27MAR2013:09:09:51,43.70438230,-72.29094160,in[gile]
17,27MAR2013:09:25:44,,,in[gile]
17,27MAR2013:09:29:51,43.70443250,-72.29095710,in[gile]
17,27MAR2013:09:46:30,,,near[hitchcock; butterfield; occum; ]
17,27MAR2013:09:46:54,,,near[butterfield; parkhurst; hitchcock; ]
