56,27MAR2013:00:20:46,43.71648930,-72.30911910,
56,27MAR2013:00:40:45,43.71651930,-72.30913180,
56,27MAR2013:00:59:43,43.71648800,-72.30903910,
56,27MAR2013:01:20:45,43.71650440,-72.30911740,
56,27MAR2013:01:40:45,43.71650900,-72.30910450,
56,27MAR2013:01:59:44,43.71652610,-72.30901500,
56,27MAR2013:02:20:45,43.71650910,-72.30914430,
56,27MAR2013:02:40:45,43.71649110,-72.30899470,
56,27MAR2013:02:59:43,43.71651750,-72.30912390,
56,27MAR2013:03:20:46,43.71650010,-72.30911890,
56,27MAR2013:03:40:46,43.71650430,-72.30904500,
56,27MAR2013:04:00:46,43.71653110,-72.30912020,
56,27MAR2013:04:20:45,43.71652510,-72.30905560,
56,27MAR2013:04:40:45,43.71652000,-72.30904370,
56,27MAR2013:04:59:44,43.71651520,-72.30904540,
56,27MAR2013:05:20:46,43.71654070,-72.30915410,
56,27MAR2013:05:40:46,43.71653020,-72.30914360,
56,27MAR2013:05:59:44,43.71652800,-72.30913920,
56,27MAR2013:06:20:46,43.71649090,-72.30911830,
56,27MAR2013:06:40:46,43.71651660,-72.30905970,
56,27MAR2013:06:59:44,43.71653590,-72.30906530,
56,27MAR2013:07:20:45,43.71649110,-72.30905850,
56,27MAR2013:07:40:45,43.71653590,-72.30908100,
56,27MAR2013:08:00:45,43.71653470,-72.30914630,
56,27MAR2013:08:20:45,43.71654150,-72.30909880,
56,27MAR2013:08:40:46,43.71652990,-72.30908530,
56,27MAR2013:09:00:46,43.71654160,-72.30913400,
56,27MAR2013:09:20:46,43.71655020,-72.30908920,
56,27MAR2013:09:40:46,43.71653330,-72.30910760,
56,27MAR2013:09:59:45,43.71652840,-72.30911460,
56,27MAR2013:10:20:45,43.71650570,-72.30903790,
56,27MAR2013:10:40:45,43.71648650,-72.30903500,
56,27MAR2013:11:00:47,43.70738750,-72.28799490,
56,27MAR2013:11:20:47,43.70735500,-72.28792340,
56,27MAR2013:11:40:45,43.70739700,-72.28786920,
56,27MAR2013:12:20:46,43.70248850,-72.28934780,
56,27MAR2013:12:40:45,43.69926870,-72.28888590,
56,27MAR2013:13:00:45,43.70169180,-72.29132790,
56,27MAR2013:13:40:46,43.70732000,-72.28791650,
56,27MAR2013:13:59:44,43.70735220,-72.28790840,
56,27MAR2013:14:20:46,43.70732920,-72.28794330,
56,27MAR2013:14:40:47,43.70737870,-72.28791500,
56,27MAR2013:14:59:43,43.70737580,-72.28791850,
56,27MAR2013:15:20:45,43.70738220,-72.28791100,
56,27MAR2013:15:40:45,43.70728170,-72.28801450,
56,27MAR2013:16:00:46,43.70732960,-72.28783320,
56,27MAR2013:16:20:45,43.70738250,-72.28788670,
56,27MAR2013:16:40:45,43.70740730,-72.28787920,
56,27MAR2013:16:59:44,43.70741960,-72.28786150,
56,27MAR2013:17:20:47,43.70734580,-72.28791250,
56,27MAR2013:17:40:47,43.70734250,-72.28791430,
56,27MAR2013:18:00:46,43.70727860,-72.28791110,
56,27MAR2013:18:20:47,43.70737130,-72.28783460,
56,27MAR2013:18:40:46,43.70723870,-72.28816450,
56,27MAR2013:19:00:46,43.70737290,-72.28782280,
56,27MAR2013:19:40:47,43.70737650,-72.28790670,
