46,27MAR2013:14:59:06,43.70660850,-72.28702800,
46,27MAR2013:15:17:50,43.70657880,-72.28702960,
46,31MAR2013:16:12:30,43.70659700,-72.28698950,
46,31MAR2013:16:32:29,43.70555120,-72.28861920,
46,31MAR2013:16:52:29,43.70554290,-72.28865160,
46,31MAR2013:17:12:29,43.70555140,-72.28860180,
46,31MAR2013:17:32:29,43.70580720,-72.28787760,
46,31MAR2013:17:52:29,43.70578720,-72.28783870,
46,31MAR2013:18:12:29,43.70578820,-72.28784970,
46,31MAR2013:18:32:29,43.70554010,-72.28861090,
46,31MAR2013:18:52:29,43.70553630,-72.28858610,
46,31MAR2013:19:12:18,43.70552140,-72.28863840,
46,31MAR2013:19:32:29,43.70553060,-72.28863610,
46,31MAR2013:19:52:29,43.70555470,-72.28861290,
46,31MAR2013:20:12:29,43.70551180,-72.28862770,
46,31MAR2013:20:32:29,43.70555240,-72.28865030,
46,31MAR2013:20:52:29,43.70557200,-72.28864140,
46,31MAR2013:21:12:32,43.70493540,-72.28892060,
46,31MAR2013:21:32:32,43.70112590,-72.28933750,
46,31MAR2013:21:52:29,43.70115980,-72.28935270,
46,31MAR2013:22:12:29,43.70119520,-72.28937620,
46,31MAR2013:22:32:29,43.70579180,-72.28789880,
46,31MAR2013:22:52:29,43.70582280,-72.28771590,
46,31MAR2013:23:12:29,43.70582580,-72.28779450,
46,31MAR2013:23:32:29,43.70581540,-72.28785060,
46,31MAR2013:23:52:29,43.70579920,-72.28781070,
46,01APR2013:00:12:29,43.70579940,-72.28784450,
46,01APR2013:00:32:29,43.70578720,-72.28781550,
46,01APR2013:00:52:29,43.70429230,-72.29705560,
46,01APR2013:01:12:29,43.70431560,-72.29704300,
46,01APR2013:01:32:29,43.70430290,-72.29705320,
46,01APR2013:01:52:29,43.70431100,-72.29703740,
46,01APR2013:02:12:29,43.70430100,-72.29703000,
46,01APR2013:02:32:29,43.70430550,-72.29706800,
46,01APR2013:02:52:29,43.70430810,-72.29702270,
46,01APR2013:03:12:29,43.70433290,-72.29704260,
46,01APR2013:03:32:29,43.70431940,-72.29704570,
46,01APR2013:03:42:10,43.70429030,-72.29704650,
46,01APR2013:04:12:29,43.70415050,-72.29701040,
46,01APR2013:04:32:29,43.70432400,-72.29704980,
46,01APR2013:04:52:29,43.70431440,-72.29706580,
46,01APR2013:05:12:29,43.70433740,-72.29704640,
46,01APR2013:05:32:29,43.70430840,-72.29704340,
46,01APR2013:05:52:29,43.70431690,-72.29704660,
46,01APR2013:06:12:29,43.70429590,-72.29706230,
46,01APR2013:06:32:29,43.70434340,-72.29708190,
46,01APR2013:06:52:29,43.70433240,-72.29703510,
46,01APR2013:07:12:29,43.70432120,-72.29703000,
46,01APR2013:07:32:29,43.70432600,-72.29704380,
46,01APR2013:07:52:29,43.70432170,-72.29706050,
46,01APR2013:08:12:29,43.70429300,-72.29704840,
46,01APR2013:08:32:29,43.70432100,-72.29707350,
46,01APR2013:08:52:29,43.70431240,-72.29704320,
46,01APR2013:09:12:29,43.70433510,-72.29703090,
46,01APR2013:09:32:29,43.70433170,-72.29705120,
46,01APR2013:09:52:29,43.70433620,-72.29704640,
46,01APR2013:10:12:29,43.70431210,-72.29704600,
46,01APR2013:10:32:29,43.70429650,-72.29706280,
46,01APR2013:10:52:29,43.70427120,-72.29695630,
46,01APR2013:11:12:16,43.70420773,-72.29672964,
46,01APR2013:11:32:29,43.70081520,-72.29401680,
46,01APR2013:11:52:29,43.70281130,-72.28991180,
46,01APR2013:12:12:35,43.70440680,-72.28971584,
46,01APR2013:12:32:29,43.70625200,-72.28911500,
46,01APR2013:12:52:29,43.70626340,-72.28910860,
46,01APR2013:13:12:30,43.70625430,-72.28908550,
46,01APR2013:13:32:29,43.70624050,-72.28912560,
46,01APR2013:13:52:29,43.70663180,-72.28727940,
46,01APR2013:14:12:29,43.70671140,-72.28729630,
46,01APR2013:14:32:29,43.70669450,-72.28728830,
46,01APR2013:14:52:29,43.70671510,-72.28730200,
46,01APR2013:15:12:29,43.70672440,-72.28727180,
46,01APR2013:15:32:29,43.70671130,-72.28727830,
46,01APR2013:15:52:29,43.70667060,-72.28730170,
46,01APR2013:16:12:29,43.70661360,-72.28707290,
46,01APR2013:16:32:31,43.70197600,-72.28827630,
46,01APR2013:16:52:30,43.70236070,-72.28642410,
46,01APR2013:17:12:30,43.70310540,-72.28314840,
46,01APR2013:17:32:29,43.70310800,-72.28318110,
46,01APR2013:17:52:29,43.70309310,-72.28308450,
46,01APR2013:18:12:29,43.70243270,-72.28652670,
46,01APR2013:18:32:29,43.70242410,-72.28657770,
46,01APR2013:18:52:29,43.70241540,-72.28659390,
46,01APR2013:19:12:29,43.70242460,-72.28656190,
46,01APR2013:19:32:29,43.70243240,-72.28659110,
46,01APR2013:19:52:29,43.70244110,-72.28662480,
46,01APR2013:20:12:29,43.70161770,-72.28809360,
46,01APR2013:20:32:29,43.70162060,-72.28804940,
46,01APR2013:20:52:29,43.70158730,-72.28798370,
46,01APR2013:21:32:29,43.70558670,-72.28875280,
46,01APR2013:21:52:30,43.70554110,-72.28872170,
46,01APR2013:22:12:29,43.70557390,-72.28870490,
46,01APR2013:22:32:29,43.70557270,-72.28868670,
46,01APR2013:22:52:29,43.70558320,-72.28870760,
46,01APR2013:23:12:29,43.70558550,-72.28871040,
46,01APR2013:23:32:29,43.70557450,-72.28871110,
46,01APR2013:23:52:29,43.70557760,-72.28875550,
46,02APR2013:00:12:29,43.70557350,-72.28875750,
46,02APR2013:00:32:29,43.70580570,-72.28786510,
46,02APR2013:00:52:29,43.70578670,-72.28784490,
46,02APR2013:01:12:29,43.70576800,-72.28783220,
46,02APR2013:01:32:29,43.70582520,-72.28774660,
46,02APR2013:01:52:30,43.70398050,-72.29675510,
46,02APR2013:02:12:29,43.70431600,-72.29704480,
46,02APR2013:02:32:29,43.70431490,-72.29701670,
46,02APR2013:02:52:29,43.70415860,-72.29659130,
46,02APR2013:03:12:29,43.70430990,-72.29704910,
46,02APR2013:03:32:29,43.70431810,-72.29704100,
46,02APR2013:03:52:29,43.70432150,-72.29703730,
46,02APR2013:04:12:29,43.70432450,-72.29705450,
46,02APR2013:04:32:29,43.70431200,-72.29702490,
46,02APR2013:04:52:29,43.70433090,-72.29704780,
46,02APR2013:05:12:29,43.70429880,-72.29702960,
46,02APR2013:05:32:29,43.70434510,-72.29704740,
46,02APR2013:05:52:29,43.70432110,-72.29705060,
46,02APR2013:06:12:29,43.70430420,-72.29704520,
46,02APR2013:06:32:29,43.70432260,-72.29704150,
46,02APR2013:06:52:29,43.70429780,-72.29702360,
46,02APR2013:07:12:29,43.70431790,-72.29703730,
46,02APR2013:07:32:29,43.70432990,-72.29703700,
46,02APR2013:07:52:29,43.70431600,-72.29706160,
46,02APR2013:08:12:29,43.70430620,-72.29705230,
46,02APR2013:08:32:29,43.70428750,-72.29703230,
46,02APR2013:08:52:29,43.70431200,-72.29703110,
46,02APR2013:09:12:29,43.70431130,-72.29705050,
46,02APR2013:09:32:29,43.70432240,-72.29705400,
46,02APR2013:09:52:29,43.70430830,-72.29704000,
46,02APR2013:10:12:29,43.70431300,-72.29705310,
46,02APR2013:10:32:29,43.70430560,-72.29705080,
46,02APR2013:10:52:29,43.70432150,-72.29704540,
46,02APR2013:11:12:29,43.70432450,-72.29708100,
46,02APR2013:11:32:29,43.70429390,-72.29705790,
46,02APR2013:11:52:29,43.70430570,-72.29705910,
46,02APR2013:12:12:30,43.70691970,-72.28696010,
46,02APR2013:12:31:16,43.70692310,-72.28696860,
46,02APR2013:12:52:30,43.70516550,-72.28859700,
46,02APR2013:13:12:29,43.70558010,-72.28875090,
46,02APR2013:13:31:17,43.70550760,-72.28868000,
46,02APR2013:13:52:28,43.70658880,-72.28701810,
46,02APR2013:13:52:29,43.70554360,-72.28868670,
46,02APR2013:14:12:29,43.70558320,-72.28871120,
46,02APR2013:14:12:36,43.70660240,-72.28701020,
46,02APR2013:14:32:29,43.70556880,-72.28871980,
46,02APR2013:14:32:36,43.70658830,-72.28702420,
46,02APR2013:14:52:29,43.70557520,-72.28874240,
46,02APR2013:14:52:37,43.70659650,-72.28699440,
46,02APR2013:15:12:29,43.70559470,-72.28867850,
46,02APR2013:15:12:36,43.70658230,-72.28702280,
46,02APR2013:15:32:29,43.70557890,-72.28871960,
46,02APR2013:15:32:36,43.70659720,-72.28701510,
46,02APR2013:15:52:29,43.70559090,-72.28875180,
46,02APR2013:15:52:36,43.70658930,-72.28699230,
46,02APR2013:16:11:20,43.70374684,-72.28736928,
46,02APR2013:16:12:36,43.70660410,-72.28699030,
46,02APR2013:16:32:29,43.70200010,-72.28832750,
46,02APR2013:16:32:36,43.70659830,-72.28696520,
46,02APR2013:16:52:30,43.70188820,-72.28824210,
46,02APR2013:16:52:36,43.70659340,-72.28696310,
46,02APR2013:17:12:29,43.70515650,-72.28853590,
46,02APR2013:17:12:36,43.70659720,-72.28701950,
46,02APR2013:17:32:29,43.70517520,-72.28854350,
46,02APR2013:17:32:36,43.70659010,-72.28701430,
46,02APR2013:17:52:29,43.70508700,-72.28855030,
46,02APR2013:17:52:36,43.70660470,-72.28704380,
46,02APR2013:18:12:30,43.70512870,-72.28856070,
46,02APR2013:18:12:36,43.70657840,-72.28698560,
46,02APR2013:18:32:29,43.70304140,-72.29118140,
46,02APR2013:18:32:36,43.70659510,-72.28702830,
46,02APR2013:18:51:10,43.70659800,-72.28701230,
46,02APR2013:18:52:29,43.70311340,-72.29099650,
46,02APR2013:19:12:31,43.70311590,-72.29077150,
46,02APR2013:19:12:36,43.70659480,-72.28702610,
46,02APR2013:19:32:29,43.70274110,-72.28999500,
46,02APR2013:19:32:36,43.70659720,-72.28701020,
46,02APR2013:19:52:29,43.70274020,-72.29000120,
46,02APR2013:19:52:36,43.70660220,-72.28701090,
46,02APR2013:20:12:29,43.70274330,-72.28995960,
46,02APR2013:20:12:36,43.70659500,-72.28700520,
46,02APR2013:20:32:29,43.70271900,-72.28996630,
46,02APR2013:20:32:36,43.70660490,-72.28703270,
46,02APR2013:20:52:29,43.70275220,-72.29000220,
46,02APR2013:20:52:36,43.70660100,-72.28703680,
46,02APR2013:21:12:29,43.70280220,-72.29003970,
46,02APR2013:21:12:36,43.70659750,-72.28704910,
46,02APR2013:21:32:29,43.70272920,-72.28992520,
46,02APR2013:21:32:36,43.70659230,-72.28707780,
46,02APR2013:21:52:29,43.70081710,-72.29401700,
46,02APR2013:21:52:36,43.70660730,-72.28705710,
46,02APR2013:22:12:29,43.70584520,-72.28788720,
46,02APR2013:22:12:36,43.70660700,-72.28700620,
46,02APR2013:22:32:29,43.70578860,-72.28788010,
46,02APR2013:22:32:36,43.70658880,-72.28705490,
46,02APR2013:22:52:29,43.70412860,-72.29647710,
46,02APR2013:22:52:36,43.70660160,-72.28700090,
46,02APR2013:23:12:29,43.70433090,-72.29704990,
46,02APR2013:23:12:36,43.70660950,-72.28703230,
46,02APR2013:23:32:29,43.70433670,-72.29704130,
46,02APR2013:23:32:36,43.70660630,-72.28701840,
46,02APR2013:23:52:29,43.70432010,-72.29702240,
46,02APR2013:23:52:36,43.70659660,-72.28704340,
46,03APR2013:00:12:29,43.70430690,-72.29702320,
46,03APR2013:00:12:36,43.70660530,-72.28704780,
46,03APR2013:00:32:29,43.70434850,-72.29704380,
46,03APR2013:00:32:36,43.70659200,-72.28701610,
46,03APR2013:00:52:29,43.70431560,-72.29705230,
46,03APR2013:00:52:36,43.70659030,-72.28701100,
46,03APR2013:01:12:29,43.70433810,-72.29706220,
46,03APR2013:01:12:36,43.70659990,-72.28705910,
46,03APR2013:01:32:29,43.70432180,-72.29701620,
46,03APR2013:01:32:36,43.70660460,-72.28703890,
46,03APR2013:01:52:29,43.70431220,-72.29703670,
46,03APR2013:01:52:36,43.70660980,-72.28705200,
46,03APR2013:02:12:29,43.70433120,-72.29703410,
46,03APR2013:02:12:36,43.70661510,-72.28702200,
46,03APR2013:02:32:29,43.70430890,-72.29702260,
46,03APR2013:02:32:36,43.70657670,-72.28701820,
46,03APR2013:02:52:29,43.70432840,-72.29703240,
46,03APR2013:02:52:36,43.70658910,-72.28704280,
46,03APR2013:03:12:29,43.70433040,-72.29704100,
46,03APR2013:03:12:36,43.70659330,-72.28705450,
46,03APR2013:03:32:29,43.70430040,-72.29701610,
46,03APR2013:03:32:36,43.70661340,-72.28704320,
46,03APR2013:03:52:29,43.70432740,-72.29703350,
46,03APR2013:03:52:36,43.70658540,-72.28703620,
46,03APR2013:04:12:29,43.70432540,-72.29701530,
46,03APR2013:04:12:36,43.70659230,-72.28704410,
46,03APR2013:04:32:29,43.70432840,-72.29703240,
46,03APR2013:04:32:36,43.70660120,-72.28704600,
46,03APR2013:04:52:29,43.70429800,-72.29704120,
46,03APR2013:04:52:36,43.70657930,-72.28701890,
46,03APR2013:05:12:29,43.70432750,-72.29703160,
46,03APR2013:05:12:36,43.70658230,-72.28704700,
46,03APR2013:05:32:29,43.70432580,-72.29703020,
46,03APR2013:05:32:36,43.70660450,-72.28704410,
